player_name,game_id,game_date,stl,stl_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Gary Harris,22200610,2023-01-09,2,1.1633391,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
Obi Toppin,22200607,2023-01-09,1,0.98710245,3000.0,3000.0,10.0,PF/C,PF/C,PF
Cole Swider,22200609,2023-01-09,0,0.013981974,3000.0,3000.0,10.0,PF,PF,SF
Desmond Bane,22200608,2023-01-09,0,0.93167526,6600.0,6600.0,23.0,SG,SG,SG
Bobby Portis,22200607,2023-01-09,0,0.758922,6700.0,6700.0,22.0,PF/C,PF/C,C
Ayo Dosunmu,22200606,2023-01-09,0,0.013981974,4200.0,4200.0,12.0,PG,PG,PG
Scotty Pippen Jr.,22200609,2023-01-09,1,0.98485774,3000.0,3000.0,10.0,PG,PG,PG
Kennedy Chandler,22200608,2023-01-09,0,0.013981974,3000.0,3000.0,10.0,PG,PG,PG
Deni Avdija,22200605,2023-01-09,0,0.5232547,4200.0,4200.0,16.0,SF,SF,SF
Miles McBride,22200607,2023-01-09,1,0.98485774,3200.0,3200.0,10.0,PG/SG,PG/SG,SG
Joe Ingles,22200607,2023-01-09,0,0.2739157,3400.0,3400.0,10.0,SF/PF,SF/PF,SF
Evan Fournier,22200607,2023-01-09,0,0.013981974,3000.0,3000.0,10.0,SF,SF,SG
Terence Davis,22200610,2023-01-09,1,0.9319087,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Matthew Dellavedova,22200610,2023-01-09,0,0.013981974,3000.0,3000.0,10.0,PG,PG,PG
Robert Williams III,22200606,2023-01-09,0,0.013981974,4400.0,4400.0,19.0,C,C,C
Goran Dragic,22200606,2023-01-09,0,0.013981974,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Aaron Gordon,22200609,2023-01-09,0,0.013981974,6600.0,6600.0,27.0,PF,PF,PF
Tyus Jones,22200608,2023-01-09,3,1.124226,4900.0,4900.0,16.0,PG,PG,PG
Michael Porter Jr.,22200609,2023-01-09,1,0.98485774,5900.0,5900.0,21.0,SF,SF,SF
Daniel Gafford,22200605,2023-01-09,0,0.013981974,4700.0,4700.0,15.0,C,C,C
Brook Lopez,22200607,2023-01-09,1,0.98485774,5700.0,5700.0,24.0,C,C,C
Jrue Holiday,22200607,2023-01-09,0,0.013981974,7400.0,7400.0,27.0,PG,PG,PG
Josh Richardson,22200608,2023-01-09,2,1.1319623,4000.0,4000.0,12.0,PG/SG,PG/SG,PG
Chimezie Metu,22200610,2023-01-09,0,0.013981974,3000.0,3000.0,10.0,PF/C,PF/C,C
Wenyen Gabriel,22200609,2023-01-09,0,0.013981974,3200.0,3200.0,10.0,PF/C,PF/C,C
Dennis Schroder,22200609,2023-01-09,2,0.7723946,5700.0,5700.0,19.0,PG,PG,PG
MarJon Beauchamp,22200607,2023-01-09,0,0.013981974,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Markelle Fultz,22200610,2023-01-09,0,0.3498624,6100.0,6100.0,24.0,PG,PG,PG
Jaren Jackson Jr.,22200608,2023-01-09,0,0.63046676,6800.0,6800.0,31.0,PF/C,PF/C,PF
Cole Anthony,22200610,2023-01-09,1,0.98485774,5200.0,5200.0,17.0,PG/SG,PG/SG,SG
Kendrick Nunn,22200609,2023-01-09,3,1.1348879,3300.0,3300.0,11.0,PG/SG,PG/SG,SG
Kentavious Caldwell-Pope,22200609,2023-01-09,1,0.98485774,4400.0,4400.0,11.0,SG,SG,SG
Larry Nance Jr.,22200605,2023-01-09,2,1.2120235,4600.0,4600.0,12.0,PF/C,PF/C,C
Quentin Grimes,22200607,2023-01-09,2,1.4199791,5400.0,5400.0,17.0,SG/SF,SG/SF,SG
Grant Williams,22200606,2023-01-09,0,0.2739157,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Max Christie,22200609,2023-01-09,0,0.013981974,3200.0,3200.0,10.0,SG,SG,SG
Grayson Allen,22200607,2023-01-09,2,1.2120235,4200.0,4200.0,12.0,SG,SG,SG
Jordan Goodwin,22200605,2023-01-09,2,1.231359,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Luke Kornet,22200606,2023-01-09,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Keegan Murray,22200610,2023-01-09,1,0.0046457765,4300.0,4300.0,12.0,PF,PF,PF
Moritz Wagner,22200610,2023-01-09,1,0.9862854,5300.0,5300.0,19.0,PF/C,PF/C,PF
Kevin Huerter,22200610,2023-01-09,1,0.0046457765,5700.0,5700.0,19.0,SG/SF,SG/SF,SG
Russell Westbrook,22200609,2023-01-09,1,0.98018974,7700.0,7700.0,30.0,PG,PG,PG
Naji Marshall,22200605,2023-01-09,1,0.76835066,5500.0,5500.0,21.0,SF/PF,SF/PF,PF
Giannis Antetokounmpo,22200607,2023-01-09,0,0.013981974,12000.0,12000.0,55.0,PF/C,PF/C,PF
Andre Drummond,22200606,2023-01-09,1,1.0274466,3200.0,3200.0,10.0,C,C,C
Nerlens Noel,22200612,2023-01-10,1,1.2335259,3000.0,3000.0,10.0,C,C,C
De'Anthony Melton,22200612,2023-01-10,2,1.1327795,5400.0,5400.0,19.0,PG/SG,PG/SG,SG
Duane Washington Jr.,22200615,2023-01-10,1,0.98485774,4200.0,4200.0,10.0,PG/SG,PG/SG,SG
Damion Lee,22200615,2023-01-10,0,0.013981974,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Shake Milton,22200612,2023-01-10,0,0.013981974,3700.0,3700.0,10.0,PG,PG,PG
Kevin Knox II,22200612,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Anfernee Simons,22200616,2023-01-10,1,0.94034237,6500.0,6500.0,24.0,PG/SG,PG/SG,SG
Scottie Barnes,22200613,2023-01-10,1,0.9762242,6600.0,6600.0,29.0,SF/PF,SF/PF,SF
Jalen McDaniels,22200613,2023-01-10,1,1.7066503,5300.0,5300.0,17.0,SF/PF,SF/PF,SF
Raul Neto,22200614,2023-01-10,0,0.013981974,3100.0,3100.0,10.0,PG,PG,PG
Moses Brown,22200617,2023-01-10,0,0.013981974,3300.0,3300.0,10.0,C,C,C
JaVale McGee,22200617,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Marcus Morris Sr.,22200617,2023-01-10,0,0.41380012,4900.0,4900.0,16.0,PF,PF,PF
Gary Harris,22200616,2023-01-10,1,0.80639637,4000.0,4000.0,10.0,SG/SF,SG/SF,SF
Aaron Wiggins,22200611,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Draymond Green,22200615,2023-01-10,3,0.90677905,6500.0,6500.0,24.0,PF,PF,PF
Chris Boucher,22200613,2023-01-10,1,0.98485774,3100.0,3100.0,10.0,PF,PF,PF
Danuel House Jr.,22200612,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Mark Williams,22200613,2023-01-10,0,0.013981974,3700.0,3700.0,12.0,C,C,C
Kenrich Williams,22200611,2023-01-10,1,1.0274466,3900.0,3900.0,11.0,SF/PF,SF/PF,PF
Juancho Hernangomez,22200613,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
JT Thor,22200613,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,PF,PF,PF
Eugene Omoruyi,22200611,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,PF/C,PF/C,SF
Montrezl Harrell,22200612,2023-01-10,0,0.64052796,4800.0,4800.0,13.0,C,C,C
Moritz Wagner,22200616,2023-01-10,0,0.63046676,5300.0,5300.0,19.0,PF/C,PF/C,PF
Kevin Love,22200614,2023-01-10,0,0.013981974,5000.0,5000.0,16.0,PF/C,PF/C,C
Dwight Powell,22200617,2023-01-10,1,0.9414969,3200.0,3200.0,10.0,C,C,C
John Wall,22200617,2023-01-10,0,0.013981974,4600.0,4600.0,14.0,PG,PG,PG
Dewayne Dedmon,22200611,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Amir Coffey,22200617,2023-01-10,0,0.013981974,3300.0,3300.0,10.0,C,C,C
Furkan Korkmaz,22200612,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Isaiah Joe,22200611,2023-01-10,0,0.013981974,3700.0,3700.0,10.0,SG,SG,SG
Josh Okogie,22200615,2023-01-10,1,0.98485774,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Drew Eubanks,22200616,2023-01-10,0,0.51922023,3400.0,3400.0,10.0,C,C,C
Paul Reed,22200612,2023-01-10,0,0.9791496,3900.0,3900.0,13.0,C,C,C
Kevon Looney,22200615,2023-01-10,1,0.9983536,5600.0,5600.0,19.0,C,C,C
Frank Ntilikina,22200617,2023-01-10,0,-0.087514184,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Precious Achiuwa,22200613,2023-01-10,0,0.013981974,3200.0,3200.0,10.0,C,C,C
Pascal Siakam,22200613,2023-01-10,0,0.013981974,10100.0,10100.0,43.0,C,C,C
Lauri Markkanen,22200614,2023-01-10,1,2.1045692,9700.0,9700.0,35.0,SF/PF,SF/PF,SF
LaMelo Ball,22200613,2023-01-10,0,0.9263422,10000.0,10000.0,41.0,PG,PG,PG
Stephen Curry,22200615,2023-01-10,1,0.98710245,10600.0,10600.0,45.0,PG,PG,PG
Nickeil Alexander-Walker,22200614,2023-01-10,0,0.6585697,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Tim Hardaway Jr.,22200617,2023-01-10,0,0.013981974,6000.0,6000.0,18.0,SF,SF,SF
Jamal Cain,22200611,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,PF,PF,SF
Josh Hart,22200616,2023-01-10,2,1.1319623,6300.0,6300.0,20.0,SF,SF,SF
Victor Oladipo,22200611,2023-01-10,2,1.0093124,5300.0,5300.0,15.0,PG/SG,PG/SG,SG
Cody Martin,22200613,2023-01-10,1,0.9862854,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Mike Conley,22200614,2023-01-10,0,0.2924924,5800.0,5800.0,19.0,PG,PG,PG
Dario Saric,22200615,2023-01-10,1,1.0173855,3300.0,3300.0,10.0,PF/C,PF/C,PF
Donovan Mitchell,22200614,2023-01-10,3,2.101067,9600.0,9600.0,39.0,PG/SG,PG/SG,SG
Joel Embiid,22200612,2023-01-10,0,0.013981974,11200.0,11200.0,53.0,C,C,C
Terry Rozier,22200613,2023-01-10,1,0.76248294,6900.0,6900.0,26.0,PG/SG,PG/SG,SG
Gary Trent Jr.,22200613,2023-01-10,2,1.7605611,6100.0,6100.0,22.0,SG/SF,SG/SF,SG
Max Strus,22200611,2023-01-10,1,0.98710245,4500.0,4500.0,12.0,SG/SF,SG/SF,SF
Mikal Bridges,22200615,2023-01-10,1,0.69961435,6200.0,6200.0,23.0,SF,SF,SF
James Harden,22200612,2023-01-10,2,1.2120235,10400.0,10400.0,45.0,PG,PG,SG
Luka Doncic,22200617,2023-01-10,2,1.2608215,12600.0,12600.0,60.0,PG,PG,PG
Josh Giddey,22200611,2023-01-10,0,0.013981974,7100.0,7100.0,25.0,PG/SG,PG/SG,SG
Torrey Craig,22200615,2023-01-10,0,0.013981974,4500.0,4500.0,14.0,PF/C,PF/C,PF
Kawhi Leonard,22200617,2023-01-10,4,3.272947,8700.0,8700.0,34.0,SF/PF,SF/PF,SF
Jimmy Butler,22200611,2023-01-10,4,2.6558738,8900.0,8900.0,37.0,PF,PF,PF
Darius Garland,22200614,2023-01-10,0,0.6585697,7700.0,7700.0,29.0,PG,PG,PG
Paolo Banchero,22200616,2023-01-10,3,1.8174828,8200.0,8200.0,32.0,SF/PF,SF/PF,SF
Jordan Poole,22200615,2023-01-10,1,0.59023714,8500.0,8500.0,33.0,PG/SG,PG/SG,PG
Franz Wagner,22200616,2023-01-10,2,1.2434003,6700.0,6700.0,25.0,SG/SF,SG/SF,SG
Norman Powell,22200617,2023-01-10,1,0.943981,4900.0,4900.0,16.0,SG/SF,SG/SF,SF
Jordan Clarkson,22200614,2023-01-10,0,0.916281,7300.0,7300.0,24.0,PG/SG,PG/SG,SG
Jusuf Nurkic,22200616,2023-01-10,4,2.2040746,6100.0,6100.0,26.0,C,C,C
Wendell Carter Jr.,22200616,2023-01-10,0,0.013981974,6400.0,6400.0,24.0,C,C,C
Terrence Ross,22200616,2023-01-10,1,0.94745004,3400.0,3400.0,11.0,SG/SF,SG/SF,SF
Gary Payton II,22200616,2023-01-10,1,0.96010584,3300.0,3300.0,11.0,SG/SF,SG/SF,SG
Jock Landale,22200615,2023-01-10,1,0.37279764,3200.0,3200.0,10.0,C,C,C
Rodney McGruder,22200612,2023-01-10,1,0.98485774,3100.0,3100.0,10.0,SG,SG,SF
Mike Muscala,22200611,2023-01-10,1,0.98485774,3300.0,3300.0,10.0,C,C,C
Shaedon Sharpe,22200616,2023-01-10,0,0.013981974,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Cole Anthony,22200616,2023-01-10,0,0.013981974,5000.0,5000.0,17.0,PG/SG,PG/SG,SG
Ish Wainright,22200615,2023-01-10,0,0.013981974,3200.0,3200.0,10.0,PF,PF,PF
Jabari Walker,22200616,2023-01-10,0,0.013981974,3300.0,3300.0,10.0,PF,PF,PF
Christian Koloko,22200613,2023-01-10,0,0.013981974,3200.0,3200.0,10.0,C,C,C
Tobias Harris,22200612,2023-01-10,0,0.63046676,6800.0,6800.0,25.0,SF/PF,SF/PF,SF
Caris LeVert,22200614,2023-01-10,0,0.02974233,5800.0,5800.0,24.0,SG/SF,SG/SF,SG
Lamar Stevens,22200614,2023-01-10,3,1.201409,3000.0,3000.0,10.0,SF,SF,SF
Jerami Grant,22200616,2023-01-10,1,0.5729149,7400.0,7400.0,28.0,PF,PF,PF
Mason Plumlee,22200613,2023-01-10,0,0.013981974,6000.0,6000.0,22.0,C,C,C
Andrew Wiggins,22200615,2023-01-10,5,3.035243,7000.0,7000.0,25.0,SF/PF,SF/PF,SF
Terance Mann,22200617,2023-01-10,0,0.41380012,4000.0,4000.0,11.0,PG/SG,PG/SG,SG
Spencer Dinwiddie,22200617,2023-01-10,1,0.37279764,7100.0,7100.0,24.0,PG/SG,PG/SG,SG
Cory Joseph,22200612,2023-01-10,1,0.98710245,3000.0,3000.0,10.0,PG,PG,PG
Damian Lillard,22200616,2023-01-10,1,0.50350875,9500.0,9500.0,39.0,PG,PG,PG
Saddiq Bey,22200612,2023-01-10,0,0.93167526,4600.0,4600.0,16.0,SF,SF,SF
Christian Wood,22200617,2023-01-10,0,0.013981974,8600.0,8600.0,32.0,PF/C,PF/C,C
Jaden Ivey,22200612,2023-01-10,1,0.98485774,5200.0,5200.0,17.0,PG/SG,PG/SG,SG
Ivica Zubac,22200617,2023-01-10,1,0.9789046,5200.0,5200.0,19.0,C,C,C
Malik Beasley,22200614,2023-01-10,1,0.47356272,4900.0,4900.0,13.0,SG/SF,SG/SF,SG
Tyrese Maxey,22200612,2023-01-10,1,0.9862854,7200.0,7200.0,25.0,PG/SG,PG/SG,PG
Shai Gilgeous-Alexander,22200611,2023-01-10,3,2.101067,10300.0,10300.0,46.0,PG,PG,PG
Luguentz Dort,22200611,2023-01-10,0,0.9295669,4900.0,4900.0,17.0,SF,SF,SF
Robert Covington,22200617,2023-01-10,0,0.91748327,3000.0,3000.0,10.0,PF/C,PF/C,C
Klay Thompson,22200615,2023-01-10,1,0.28628334,7900.0,7900.0,31.0,SG,SG,SG
P.J. Washington,22200613,2023-01-10,0,0.7150086,5600.0,5600.0,24.0,PF,PF,PF
Alec Burks,22200612,2023-01-10,1,1.2727414,4900.0,4900.0,16.0,PG/SG,PG/SG,SG
Fred VanVleet,22200613,2023-01-10,0,1.089383,8300.0,8300.0,32.0,PG,PG,PG
Andre Iguodala,22200615,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SF,SF,SF
Bismack Biyombo,22200615,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Ochai Agbaji,22200614,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SF,SF,SF
Keon Johnson,22200616,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Hamidou Diallo,22200612,2023-01-10,2,0.79028124,3500.0,3500.0,11.0,SG/SF,SG/SF,SF
Markelle Fultz,22200616,2023-01-10,1,2.085332,6100.0,6100.0,24.0,PG,PG,PG
Orlando Robinson,22200611,2023-01-10,1,0.98485774,3100.0,3100.0,10.0,C,C,C
Gabe Vincent,22200611,2023-01-10,1,0.33163643,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Nicolas Batum,22200617,2023-01-10,1,0.9856954,4400.0,4400.0,10.0,PF/C,PF/C,PF
Lindy Waters III,22200611,2023-01-10,0,0.013981974,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Caleb Houstan,22200616,2023-01-10,0,0.5349529,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Donte DiVincenzo,22200615,2023-01-10,1,0.048848607,5900.0,5900.0,21.0,PG/SF,PG/SF,SF
Jaden Hardy,22200617,2023-01-10,0,0.5349529,3500.0,3500.0,10.0,SG,SG,SG
Killian Hayes,22200612,2023-01-10,2,1.4993746,5700.0,5700.0,22.0,PG,PG,PG
Dennis Smith Jr.,22200613,2023-01-10,3,2.101067,3900.0,3900.0,17.0,PG,PG,PG
Haywood Highsmith,22200611,2023-01-10,1,0.98018974,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
P.J. Tucker,22200612,2023-01-10,0,0.013981974,3200.0,3200.0,10.0,PF/C,PF/C,PF
Davis Bertans,22200617,2023-01-10,1,0.94745004,3000.0,3000.0,10.0,PF,PF,PF
Jared Rhoden,22200612,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,PF,PF,SG
Jarrett Allen,22200614,2023-01-10,0,0.013981974,6200.0,6200.0,26.0,C,C,C
Simone Fontecchio,22200614,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Jalen Williams,22200611,2023-01-10,2,4.2910957,5000.0,5000.0,18.0,SF/PF,SF/PF,PF
Walker Kessler,22200614,2023-01-10,0,0.013981974,4700.0,4700.0,14.0,C,C,C
Georges Niang,22200612,2023-01-10,0,0.013981974,3700.0,3700.0,11.0,PF,PF,PF
Matisse Thybulle,22200612,2023-01-10,1,0.9593832,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Jalen Suggs,22200616,2023-01-10,2,1.0842545,5300.0,5300.0,16.0,PG,PG,PG
Jarred Vanderbilt,22200614,2023-01-10,0,0.64052796,5500.0,5500.0,18.0,PF/C,PF/C,PF
Evan Mobley,22200614,2023-01-10,1,0.9856954,6300.0,6300.0,24.0,PF/C,PF/C,PF
Isaac Okoro,22200614,2023-01-10,0,0.013981974,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Cedi Osman,22200614,2023-01-10,0,0.013981974,4000.0,4000.0,10.0,PF,PF,PF
Tre Mann,22200611,2023-01-10,1,0.020666726,3400.0,3400.0,14.0,PG/SG,PG/SG,PG
Rudy Gay,22200614,2023-01-10,1,0.98485774,3100.0,3100.0,10.0,PF,PF,PF
Malachi Flynn,22200613,2023-01-10,0,0.013981974,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Anthony Lamb,22200615,2023-01-10,0,0.44190305,4500.0,4500.0,13.0,SF/PF,SF/PF,PF
Jaden Springer,22200612,2023-01-10,1,0.98710245,3000.0,3000.0,10.0,SG,SG,PG
D'Angelo Russell,22200618,2023-01-11,1,0.98018974,7400.0,7400.0,27.0,PG,PG,PG
Nerlens Noel,22200618,2023-01-11,3,2.101067,3000.0,3000.0,10.0,C,C,C
Jordan Goodwin,22200619,2023-01-11,0,0.013981974,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Aaron Holiday,22200620,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Bismack Biyombo,22200624,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Vlatko Cancar,22200624,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Christian Braun,22200624,2023-01-11,1,0.98485774,3000.0,3000.0,10.0,SG,SG,SG
Rui Hachimura,22200619,2023-01-11,1,0.9856954,4600.0,4600.0,13.0,PF,PF,PF
Payton Pritchard,22200621,2023-01-11,1,0.98485774,3200.0,3200.0,10.0,PG,PG,PG
John Konchar,22200623,2023-01-11,0,0.94173646,4000.0,4000.0,10.0,SG/SF,SG/SF,SG
Bryn Forbes,22200618,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Isaiah Hartenstein,22200622,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Nathan Knight,22200618,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Jaxson Hayes,22200621,2023-01-11,0,0.013981974,3200.0,3200.0,10.0,PF/C,PF/C,C
Daishen Nix,22200625,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Patrick Williams,22200619,2023-01-11,0,0.017986778,4700.0,4700.0,12.0,SF/PF,SF/PF,PF
Terry Taylor,22200622,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Keon Ellis,22200625,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,PG,PG,SG
Usman Garuba,22200625,2023-01-11,1,0.98485774,3100.0,3100.0,10.0,C,C,C
Derrick Jones Jr.,22200619,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,PF/C,PF/C,C
Saben Lee,22200624,2023-01-11,0,0.013981974,,,,,,
Chimezie Metu,22200625,2023-01-11,0,0.013981974,3200.0,3200.0,10.0,C,C,C
KZ Okpala,22200625,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Pat Connaughton,22200620,2023-01-11,1,0.9769124,3500.0,3500.0,11.0,SG/SF,SG/SF,SF
Kira Lewis Jr.,22200621,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,PG,PG,PG
Malaki Branham,22200623,2023-01-11,0,0.013981974,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Ayo Dosunmu,22200619,2023-01-11,0,0.013981974,4000.0,4000.0,10.0,PG,PG,PG
Josh Christopher,22200625,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,SG,SG,SG
Grant Williams,22200621,2023-01-11,0,0.013981974,4000.0,4000.0,12.0,SF/PF,SF/PF,PF
Malik Monk,22200625,2023-01-11,0,0.013981974,4400.0,4400.0,14.0,SG,SG,SG
Ish Wainright,22200624,2023-01-11,1,0.98485774,3300.0,3300.0,10.0,PF,PF,PF
Grayson Allen,22200620,2023-01-11,0,0.32197654,4000.0,4000.0,12.0,SG,SG,SG
Delon Wright,22200619,2023-01-11,3,2.5691683,3200.0,3200.0,10.0,PG,PG,PG
Richaun Holmes,22200625,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Romeo Langford,22200623,2023-01-11,0,0.013981974,4000.0,4000.0,10.0,SG,SG,SG
Alex Caruso,22200619,2023-01-11,1,0.94745004,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Taj Gibson,22200619,2023-01-11,1,0.98485774,3100.0,3100.0,10.0,C,C,C
Torrey Craig,22200624,2023-01-11,0,0.013981974,4500.0,4500.0,14.0,PF/C,PF/C,PF
Zeke Nnaji,22200624,2023-01-11,0,0.013981974,3200.0,3200.0,10.0,C,C,C
Jack White,22200624,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,PF,PF,SF
Xavier Tillman,22200623,2023-01-11,0,0.54781836,3500.0,3500.0,11.0,C,C,C
Austin Rivers,22200618,2023-01-11,3,1.4047394,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Josh Richardson,22200623,2023-01-11,1,0.75955755,4600.0,4600.0,13.0,PG/SG,PG/SG,PG
Goga Bitadze,22200622,2023-01-11,1,0.98710245,3000.0,3000.0,10.0,C,C,C
Jalen Brunson,22200622,2023-01-11,0,0.013981974,8200.0,8200.0,33.0,PG,PG,PG
T.J. McConnell,22200622,2023-01-11,2,1.1731235,3200.0,3200.0,10.0,PG,PG,PG
Bojan Bogdanovic,22200618,2023-01-11,1,1.554871,6200.0,6200.0,23.0,SF/PF,SF/PF,SF
Ja Morant,22200623,2023-01-11,0,0.69961435,10300.0,10300.0,44.0,PG,PG,PG
Zach LaVine,22200619,2023-01-11,2,1.5568404,8000.0,8000.0,31.0,SG/SF,SG/SF,SG
Jaylen Brown,22200621,2023-01-11,0,0.013981974,9400.0,9400.0,38.0,SG/SF,SG/SF,SF
Giannis Antetokounmpo,22200620,2023-01-11,0,0.013981974,11800.0,11800.0,55.0,PF/C,PF/C,PF
Domantas Sabonis,22200625,2023-01-11,0,-0.03168024,10600.0,10600.0,43.0,C,C,C
Julius Randle,22200622,2023-01-11,0,0.06813763,10500.0,10500.0,44.0,PF,PF,PF
Buddy Hield,22200622,2023-01-11,1,1.1720607,6300.0,6300.0,25.0,SG/SF,SG/SF,SF
Jayson Tatum,22200621,2023-01-11,1,0.8356122,10800.0,10800.0,48.0,SF/PF,SF/PF,PF
Jrue Holiday,22200620,2023-01-11,2,1.2120235,7200.0,7200.0,27.0,PG,PG,PG
Jalen Green,22200625,2023-01-11,0,0.013981974,7200.0,7200.0,25.0,SG,SG,SG
Nikola Jokic,22200624,2023-01-11,1,1.0392225,11600.0,11600.0,57.0,C,C,C
Bogdan Bogdanovic,22200620,2023-01-11,2,1.1319623,5700.0,5700.0,20.0,SG/SF,SG/SF,SG
RJ Barrett,22200622,2023-01-11,0,0.013981974,7500.0,7500.0,28.0,SF,SF,SF
Josh Okogie,22200624,2023-01-11,1,0.29422867,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Desmond Bane,22200623,2023-01-11,1,0.96220547,7000.0,7000.0,28.0,SG,SG,SG
Bruno Fernando,22200625,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,C,C,C
Jaren Jackson Jr.,22200623,2023-01-11,0,0.64052796,7300.0,7300.0,35.0,PF/C,PF/C,PF
Deni Avdija,22200619,2023-01-11,0,0.013981974,4200.0,4200.0,15.0,SF,SF,SF
Stanley Johnson,22200623,2023-01-11,0,0.013981974,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
AJ Griffin,22200620,2023-01-11,0,0.013981974,3200.0,3200.0,10.0,SF,SF,SF
Dereon Seabron,22200621,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,SF,SF,SG
Sam Hauser,22200621,2023-01-11,0,0.013981974,3100.0,3100.0,10.0,SF/PF,SF/PF,SF
Tari Eason,22200625,2023-01-11,0,0.013981974,3900.0,3900.0,11.0,PF,PF,PF
Devonte' Graham,22200621,2023-01-11,1,0.96991765,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Jalen Johnson,22200620,2023-01-11,0,0.013981974,3400.0,3400.0,10.0,PF,PF,PF
Justin Jackson,22200621,2023-01-11,0,0.013981974,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Mikal Bridges,22200624,2023-01-11,0,0.8626551,6300.0,6300.0,23.0,SF,SF,SF
Jakob Poeltl,22200623,2023-01-11,0,0.78207165,6300.0,6300.0,23.0,C,C,C
Jaden Ivey,22200618,2023-01-11,3,1.3859212,5300.0,5300.0,17.0,PG/SG,PG/SG,SG
Zach Collins,22200623,2023-01-11,0,0.013981974,4500.0,4500.0,13.0,C,C,C
De'Aaron Fox,22200625,2023-01-11,1,1.6064129,8900.0,8900.0,33.0,PG,PG,PG
Bones Hyland,22200624,2023-01-11,1,1.554871,4800.0,4800.0,14.0,PG/SG,PG/SG,PG
CJ McCollum,22200621,2023-01-11,1,0.758295,8700.0,8700.0,36.0,PG,PG,PG
